Date,Occupancy rate,G&A beds occ'd,G&A Beds Open,G&A beds unavailable to non-covid admissions “void”,CC Adult Open,CC Adult Occ,Critical care beds occupancy rate,No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),No. beds occupied by flu patients (G&A),No. beds occupied by flu patients (Critical Care),Closures,Diverts,Delays30,Delays60,No. unoccupied beds closed due to norovirus etc.,year,day_of_year
2016-12-13T00:00:00Z,0.9558198190686622,91709,95948,NA,3586,3140,0.875627440044618,NA,NA,NA,NA,0,6,NA,NA,151,2016-17,2022-12-13
2016-12-13T00:00:00Z,0.959493670886076,1137,1185,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-13
2016-12-14T00:00:00Z,0.9465530279804607,92624,97854,NA,3689,3196,0.8663594470046083,NA,NA,NA,NA,0,5,NA,NA,152,2016-17,2022-12-14
2016-12-14T00:00:00Z,0.9535472972972973,1129,1184,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-14
2016-12-15T00:00:00Z,0.9513645512971156,93111,97871,NA,3658,3175,0.8679606342263532,NA,NA,NA,NA,0,2,NA,NA,155,2016-17,2022-12-15
2016-12-15T00:00:00Z,0.9408284023668639,1113,1183,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-15
2016-12-16T00:00:00Z,0.9250990709708409,84740,91601,NA,3538,2996,0.8468061051441492,NA,NA,NA,NA,0,1,NA,NA,184,2016-17,2022-12-16
2016-12-16T00:00:00Z,0.9383445945945946,1111,1184,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-16
2016-12-17T00:00:00Z,0.9188582460630143,81862,89091,NA,3410,2802,0.8217008797653959,NA,NA,NA,NA,0,13,NA,NA,208,2016-17,2022-12-17
2016-12-17T00:00:00Z,0.9451013513513513,1119,1184,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,1,NA,NA,0,2016-17,2022-12-17
2016-12-18T00:00:00Z,0.9354299061487311,88907,95044,NA,3623,2976,0.8214187137731161,NA,NA,NA,NA,1,6,NA,NA,186,2016-17,2022-12-18
2016-12-18T00:00:00Z,0.9273648648648649,1098,1184,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,1,NA,NA,0,2016-17,2022-12-18
2016-12-19T00:00:00Z,0.9430890924229809,90612,96080,NA,3650,3020,0.8273972602739726,NA,NA,NA,NA,0,12,NA,NA,134,2016-17,2022-12-19
2016-12-19T00:00:00Z,0.9562345169281585,1158,1211,NA,29,27,0.9310344827586207,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-19
2016-12-20T00:00:00Z,0.9349163573498754,91935,98335,NA,3799,3200,0.8423269281389839,NA,NA,NA,NA,0,3,NA,NA,147,2016-17,2022-12-20
2016-12-20T00:00:00Z,0.9529314616019818,1154,1211,NA,29,29,1,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-20
2016-12-21T00:00:00Z,0.9284024506136644,91832,98914,NA,3790,3169,0.8361477572559367,NA,NA,NA,NA,0,0,NA,NA,182,2016-17,2022-12-21
2016-12-21T00:00:00Z,0.9735099337748344,1176,1208,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-21
2016-12-22T00:00:00Z,0.9059197701856981,88300,97470,NA,3786,3167,0.8365029054410987,NA,NA,NA,NA,0,0,NA,NA,167,2016-17,2022-12-22
2016-12-22T00:00:00Z,0.9289843104872006,1125,1211,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-22
2016-12-23T00:00:00Z,0.8434064125353875,76863,91134,NA,3572,2851,0.7981522956326987,NA,NA,NA,NA,0,0,NA,NA,795,2016-17,2022-12-23
2016-12-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-23
2016-12-24T00:00:00Z,0.8054272958487518,73786,91611,NA,3638,2849,0.7831225948323255,NA,NA,NA,NA,0,3,NA,NA,207,2016-17,2022-12-24
2016-12-24T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-24
2016-12-25T00:00:00Z,0.8356531983593681,76606,91672,NA,3661,2805,0.7661841027041791,NA,NA,NA,NA,0,1,NA,NA,177,2016-17,2022-12-25
2016-12-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-25
2016-12-26T00:00:00Z,0.8647170657723282,80960,93626,NA,3718,2904,0.7810650887573964,NA,NA,NA,NA,0,16,NA,NA,202,2016-17,2022-12-26
2016-12-26T00:00:00Z,0.8232865400495458,997,1211,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-26
2016-12-27T00:00:00Z,0.905040823571175,86683,95778,NA,3744,2942,0.7857905982905983,NA,NA,NA,NA,0,9,NA,NA,205,2016-17,2022-12-27
2016-12-27T00:00:00Z,0.8464079273327828,1025,1211,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,1,NA,NA,0,2016-17,2022-12-27
2016-12-28T00:00:00Z,0.923823150374948,91040,98547,NA,3775,3121,0.8267549668874172,NA,NA,NA,NA,0,2,NA,NA,179,2016-17,2022-12-28
2016-12-28T00:00:00Z,0.847808105872622,1025,1209,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-28
2016-12-29T00:00:00Z,0.9290922347794386,91746,98748,NA,3813,3195,0.8379228953579858,NA,NA,NA,NA,0,10,NA,NA,197,2016-17,2022-12-29
2016-12-29T00:00:00Z,0.877906976744186,1057,1204,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,1,NA,NA,2,2016-17,2022-12-29
2016-12-30T00:00:00Z,0.9179191235769122,87642,95479,NA,3773,3199,0.8478664192949907,NA,NA,NA,NA,0,4,NA,NA,261,2016-17,2022-12-30
2016-12-30T00:00:00Z,0.939469320066335,1133,1206,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,3,2016-17,2022-12-30
2016-12-31T00:00:00Z,0.9220633202685805,87750,95167,NA,3751,3147,0.8389762729938683,NA,NA,NA,NA,0,5,NA,NA,218,2016-17,2022-12-31
2016-12-31T00:00:00Z,0.9170812603648425,1106,1206,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,3,2016-17,2022-12-31
2017-01-01T00:00:00Z,0.9355998453225756,89521,95683,NA,3661,2805,0.7661841027041791,NA,NA,NA,NA,0,11,NA,NA,177,2016-17,2023-01-01
2017-01-01T00:00:00Z,0.9212271973466003,1111,1206,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,3,2016-17,2023-01-01
2017-01-02T00:00:00Z,0.9324220549838734,91065,97665,NA,3759,3101,0.8249534450651769,NA,NA,NA,NA,0,6,NA,NA,164,2016-17,2023-01-02
2017-01-02T00:00:00Z,0.947107438016529,1146,1210,NA,29,27,0.9310344827586207,NA,NA,NA,NA,0,1,NA,NA,3,2016-17,2023-01-02
2017-01-03T00:00:00Z,0.9424728277187293,94170,99918,NA,3816,3296,0.8637316561844863,NA,NA,NA,NA,0,3,NA,NA,159,2016-17,2023-01-03
2017-01-03T00:00:00Z,0.9461920529801324,1143,1208,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-03
2017-01-04T00:00:00Z,0.9577459183571947,96264,100511,NA,3821,3360,0.8793509552473174,NA,NA,NA,NA,0,3,NA,NA,146,2016-17,2023-01-04
2017-01-04T00:00:00Z,0.9424635332252836,1163,1234,NA,29,29,1,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-04
2017-01-05T00:00:00Z,0.9529363841392534,95914,100651,NA,3862,3382,0.875712066286898,NA,NA,NA,NA,0,5,NA,NA,176,2016-17,2023-01-05
2017-01-05T00:00:00Z,0.975328947368421,1186,1216,NA,29,29,1,NA,NA,NA,NA,0,0,NA,NA,2,2016-17,2023-01-05
2017-01-06T00:00:00Z,0.9470989591115095,95084,100395,NA,3852,3390,0.8800623052959502,NA,NA,NA,NA,0,9,NA,NA,141,2016-17,2023-01-06
2017-01-06T00:00:00Z,0.9629934210526315,1171,1216,NA,29,29,1,NA,NA,NA,NA,0,0,NA,NA,1,2016-17,2023-01-06
2017-01-07T00:00:00Z,0.9449424329723056,94138,99623,NA,3821,3360,0.8793509552473174,NA,NA,NA,NA,0,7,NA,NA,128,2016-17,2023-01-07
2017-01-07T00:00:00Z,0.9417946645109135,1165,1237,NA,29,29,1,NA,NA,NA,NA,0,0,NA,NA,1,2016-17,2023-01-07
2017-01-08T00:00:00Z,0.9534547968603847,93778,98356,NA,3661,2805,0.7661841027041791,NA,NA,NA,NA,0,6,NA,NA,177,2016-17,2023-01-08
2017-01-08T00:00:00Z,0.9246794871794872,1154,1248,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-08
2017-01-09T00:00:00Z,0.9638314666240371,96467,100087,NA,3856,3337,0.8654045643153527,NA,NA,NA,NA,0,3,NA,NA,128,2016-17,2023-01-09
2017-01-09T00:00:00Z,0.9520325203252032,1171,1230,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-09
2017-01-10T00:00:00Z,0.9643711049269,98416,102052,NA,3907,3398,0.8697210135653954,NA,NA,NA,NA,0,8,NA,NA,160,2016-17,2023-01-10
2017-01-10T00:00:00Z,0.9537712895377128,1176,1233,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,1,2016-17,2023-01-10
2017-01-11T00:00:00Z,0.9606659729448491,96936,100905,NA,3883,3380,0.8704609837754314,NA,NA,NA,NA,0,9,NA,NA,108,2016-17,2023-01-11
2017-01-11T00:00:00Z,0.9714518760195758,1191,1226,NA,29,19,0.6551724137931034,NA,NA,NA,NA,0,0,NA,NA,3,2016-17,2023-01-11
2017-01-12T00:00:00Z,0.9555980182611522,97019,101527,NA,3794,3272,0.8624143384290985,NA,NA,NA,NA,0,6,NA,NA,117,2016-17,2023-01-12
2017-01-12T00:00:00Z,0.9521880064829822,1175,1234,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,8,2016-17,2023-01-12
2017-01-13T00:00:00Z,0.9401553542823177,93317,99257,NA,3855,3300,0.8560311284046692,NA,NA,NA,NA,0,3,NA,NA,145,2016-17,2023-01-13
2017-01-13T00:00:00Z,0.9330612244897959,1143,1225,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,9,2016-17,2023-01-13
2017-01-14T00:00:00Z,0.9367956349206349,94429,100800,NA,3856,3226,0.8366182572614108,NA,NA,NA,NA,0,8,NA,NA,146,2016-17,2023-01-14
2017-01-14T00:00:00Z,0.9152139461172741,1155,1262,NA,29,20,0.6896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-14
2017-01-15T00:00:00Z,0.9468577075098814,95822,101200,NA,3851,3174,0.8242015061023111,NA,NA,NA,NA,0,15,NA,NA,125,2016-17,2023-01-15
2017-01-15T00:00:00Z,0.9018355945730248,1130,1253,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,1,2016-17,2023-01-15
2017-01-16T00:00:00Z,0.9558619871008587,96630,101092,NA,3794,3221,0.8489720611491829,NA,NA,NA,NA,0,11,NA,NA,130,2016-17,2023-01-16
2017-01-16T00:00:00Z,0.9148264984227129,1160,1268,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-16
2017-01-17T00:00:00Z,0.9573579915525204,97011,101332,NA,3871,3344,0.863859467837768,NA,NA,NA,NA,0,5,NA,NA,87,2016-17,2023-01-17
2017-01-17T00:00:00Z,0.9303246239113222,1175,1263,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,1,2016-17,2023-01-17
2017-01-18T00:00:00Z,0.9526388614350663,96388,101180,NA,3897,3351,0.8598922247882987,NA,NA,NA,NA,0,3,NA,NA,82,2016-17,2023-01-18
2017-01-18T00:00:00Z,0.9354066985645934,1173,1254,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-18
2017-01-19T00:00:00Z,0.9507070786927692,96203,101191,NA,3908,3376,0.8638689866939611,NA,NA,NA,NA,0,2,NA,NA,85,2016-17,2023-01-19
2017-01-19T00:00:00Z,0.967304625199362,1213,1254,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-19
2017-01-20T00:00:00Z,0.9401011784192618,94216,100219,NA,3860,3341,0.8655440414507772,NA,NA,NA,NA,0,4,NA,NA,99,2016-17,2023-01-20
2017-01-20T00:00:00Z,0.9608313349320543,1202,1251,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-20
2017-01-21T00:00:00Z,0.9353307121883243,93968,100465,NA,3834,3216,0.838810641627543,NA,NA,NA,NA,0,5,NA,NA,98,2016-17,2023-01-21
2017-01-21T00:00:00Z,0.9769658459094519,1230,1259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-21
2017-01-22T00:00:00Z,0.945251663335024,95046,100551,NA,3853,3128,0.8118349338178044,NA,NA,NA,NA,0,13,NA,NA,109,2016-17,2023-01-22
2017-01-22T00:00:00Z,0.9406175771971497,1188,1263,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,2016-17,2023-01-22
2017-01-23T00:00:00Z,0.9567013387746977,96115,100465,NA,3861,3280,0.8495208495208495,NA,NA,NA,NA,0,5,NA,NA,107,2016-17,2023-01-23
2017-01-23T00:00:00Z,0.9422924901185771,1192,1265,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-23
2017-01-24T00:00:00Z,0.9590226419951092,96868,101007,NA,3864,3313,0.8574016563146998,NA,NA,NA,NA,0,0,NA,NA,113,2016-17,2023-01-24
2017-01-24T00:00:00Z,0.9675376088677752,1222,1263,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-24
2017-01-25T00:00:00Z,0.9568917299240911,95804,100120,NA,3903,3357,0.8601076095311299,NA,NA,NA,NA,0,7,NA,NA,101,2016-17,2023-01-25
2017-01-25T00:00:00Z,0.9840383080606544,1233,1253,NA,29,20,0.6896551724137931,NA,NA,NA,NA,0,0,NA,NA,2,2016-17,2023-01-25
2017-01-26T00:00:00Z,0.952727236749676,96295,101073,NA,3897,3372,0.8652809853733642,NA,NA,NA,NA,0,3,NA,NA,98,2016-17,2023-01-26
2017-01-26T00:00:00Z,0.9903769045709703,1235,1247,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,5,2016-17,2023-01-26
2017-01-27T00:00:00Z,0.9395656661741788,92846,98818,NA,3812,3242,0.8504721930745016,NA,NA,NA,NA,0,11,NA,NA,110,2016-17,2023-01-27
2017-01-27T00:00:00Z,0.981346309813463,1210,1233,NA,29,19,0.6551724137931034,NA,NA,NA,NA,0,0,NA,NA,7,2016-17,2023-01-27
2017-01-28T00:00:00Z,0.9400798395104257,92784,98698,NA,3803,3192,0.83933736523797,NA,NA,NA,NA,0,7,NA,NA,91,2016-17,2023-01-28
2017-01-28T00:00:00Z,1,1237,1237,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,8,2016-17,2023-01-28
2017-01-29T00:00:00Z,0.9514727378306401,95035,99882,NA,3805,3197,0.8402102496714849,NA,NA,NA,NA,0,8,NA,NA,112,2016-17,2023-01-29
2017-01-29T00:00:00Z,0.9264240506329114,1171,1264,NA,29,20,0.6896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-01-29
2017-01-30T00:00:00Z,0.9597798391591688,96431,100472,NA,3787,3242,0.8560866120940058,NA,NA,NA,NA,0,8,NA,NA,110,2016-17,2023-01-30
2017-01-30T00:00:00Z,0.9351778656126483,1183,1265,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,1,NA,NA,2,2016-17,2023-01-30
2017-01-31T00:00:00Z,0.9607520938523896,96472,100413,NA,3787,3326,0.8782677581198838,NA,NA,NA,NA,0,4,NA,NA,113,2016-17,2023-01-31
2017-01-31T00:00:00Z,0.9486166007905138,1200,1265,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,1,NA,NA,3,2016-17,2023-01-31
2017-02-01T00:00:00Z,0.9607633937919413,96354,100289,NA,3807,3343,0.8781192540057788,NA,NA,NA,NA,0,7,NA,NA,112,2016-17,2023-02-01
2017-02-01T00:00:00Z,0.9840637450199203,1235,1255,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,6,2016-17,2023-02-01
2017-02-02T00:00:00Z,0.9595958589491934,96306,100361,NA,3805,3303,0.8680683311432326,NA,NA,NA,NA,0,6,NA,NA,138,2016-17,2023-02-02
2017-02-02T00:00:00Z,0.9745627980922098,1226,1258,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,12,2016-17,2023-02-02
2017-02-03T00:00:00Z,0.9498378617897641,94317,99298,NA,3847,3347,0.8700285937093839,NA,NA,NA,NA,0,3,NA,NA,99,2016-17,2023-02-03
2017-02-03T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-02-03
2017-02-04T00:00:00Z,0.9457830718223136,93851,99231,NA,3860,3292,0.8528497409326425,NA,NA,NA,NA,0,8,NA,NA,95,2016-17,2023-02-04
2017-02-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2023-02-04
2017-02-05T00:00:00Z,0.9511900603762288,95314,100205,NA,3849,3221,0.836840737853988,NA,NA,NA,NA,0,4,NA,NA,132,2016-17,2023-02-05
2017-02-05T00:00:00Z,0.995253164556962,1258,1264,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,12,2016-17,2023-02-05
2017-02-06T00:00:00Z,0.9594410126980074,97697,101827,NA,3908,3380,0.8648925281473899,NA,NA,NA,NA,0,7,NA,NA,NA,2016-17,2023-02-06
2017-02-06T00:00:00Z,0.9436507936507936,1189,1260,NA,29,19,0.6551724137931034,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-06
2017-02-07T00:00:00Z,0.9573202505137104,97370,101711,NA,3916,3374,0.8615934627170582,NA,NA,NA,NA,0,6,NA,NA,NA,2016-17,2023-02-07
2017-02-07T00:00:00Z,0.9752593774940144,1222,1253,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-07
2017-02-08T00:00:00Z,0.9547239638185415,96999,101599,NA,3920,3418,0.871938775510204,NA,NA,NA,NA,0,3,NA,NA,NA,2016-17,2023-02-08
2017-02-08T00:00:00Z,0.9863234111021721,1226,1243,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-08
2017-02-09T00:00:00Z,0.9521777356291181,96388,101229,NA,3912,3367,0.8606850715746421,NA,NA,NA,NA,0,3,NA,NA,NA,2016-17,2023-02-09
2017-02-09T00:00:00Z,0.9943181818181818,1225,1232,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,1,NA,NA,NA,2016-17,2023-02-09
2017-02-10T00:00:00Z,0.9356459717944562,92352,98704,NA,3877,3248,0.8377611555326283,NA,NA,NA,NA,0,1,NA,NA,NA,2016-17,2023-02-10
2017-02-10T00:00:00Z,0.9755102040816327,1195,1225,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-10
2017-02-11T00:00:00Z,0.9310978457290208,91715,98502,NA,3864,3176,0.8219461697722568,NA,NA,NA,NA,0,5,NA,NA,NA,2016-17,2023-02-11
2017-02-11T00:00:00Z,0.9401294498381877,1162,1236,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-11
2017-02-12T00:00:00Z,0.9390023106700943,93873,99971,NA,3863,3078,0.7967900595392182,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-12
2017-02-12T00:00:00Z,0.9262560777957861,1143,1234,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-12
2017-02-13T00:00:00Z,0.9493965406283106,95890,101001,NA,3907,3265,0.8356795495264909,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-13
2017-02-13T00:00:00Z,0.9384741591468416,1144,1219,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-13
2017-02-14T00:00:00Z,0.9516166131629215,95155,99993,NA,3878,3273,0.8439917483238782,NA,NA,NA,NA,0,7,NA,NA,NA,2016-17,2023-02-14
2017-02-14T00:00:00Z,0.9332790886899919,1147,1229,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,1,NA,NA,NA,2016-17,2023-02-14
2017-02-15T00:00:00Z,0.948959645972039,95639,100783,NA,3905,3221,0.8248399487836108,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-15
2017-02-15T00:00:00Z,0.9610073111291633,1183,1231,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-15
2017-02-16T00:00:00Z,0.9465002982700338,95199,100580,NA,3908,3283,0.84007164790174,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-16
2017-02-16T00:00:00Z,0.9535073409461664,1169,1226,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-16
2017-02-17T00:00:00Z,0.9357480249994843,90732,96962,NA,3831,3141,0.8198903680501175,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-17
2017-02-17T00:00:00Z,0.9648117839607201,1179,1222,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-17
2017-02-18T00:00:00Z,0.931718586509474,89936,96527,NA,3805,3063,0.8049934296977661,NA,NA,NA,NA,0,10,NA,NA,NA,2016-17,2023-02-18
2017-02-18T00:00:00Z,0.967479674796748,1190,1230,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-18
2017-02-19T00:00:00Z,0.9405706929843382,92064,97881,NA,3774,2993,0.7930577636459989,NA,NA,NA,NA,0,6,NA,NA,NA,2016-17,2023-02-19
2017-02-19T00:00:00Z,0.9300244100895037,1143,1229,NA,29,18,0.6206896551724138,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-19
2017-02-20T00:00:00Z,0.951617465801863,94193,98982,NA,3864,3196,0.8271221532091098,NA,NA,NA,NA,0,11,NA,NA,NA,2016-17,2023-02-20
2017-02-20T00:00:00Z,0.9192245557350566,1138,1238,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,1,NA,NA,NA,2016-17,2023-02-20
2017-02-21T00:00:00Z,0.95368477016195,93278,97808,NA,3734,3169,0.8486877343331548,NA,NA,NA,NA,0,8,NA,NA,NA,2016-17,2023-02-21
2017-02-21T00:00:00Z,0.9413680781758957,1156,1228,NA,29,20,0.6896551724137931,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-21
2017-02-22T00:00:00Z,0.9531015897595753,94785,99449,NA,3882,3243,0.8353941267387944,NA,NA,NA,NA,0,9,NA,NA,NA,2016-17,2023-02-22
2017-02-22T00:00:00Z,0.9667207792207793,1191,1232,NA,29,16,0.5517241379310345,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-22
2017-02-23T00:00:00Z,0.9497633088618767,94699,99708,NA,3876,3281,0.8464912280701754,NA,NA,NA,NA,0,9,NA,NA,NA,2016-17,2023-02-23
2017-02-23T00:00:00Z,0.9665851670741646,1186,1227,NA,29,17,0.5862068965517241,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-23
2017-02-24T00:00:00Z,0.9278660763470916,90955,98026,NA,3837,3218,0.838676048996612,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-24
2017-02-24T00:00:00Z,0.9616013071895425,1177,1224,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-24
2017-02-25T00:00:00Z,0.9328192154113452,91809,98421,NA,3805,3101,0.8149802890932983,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-02-25
2017-02-25T00:00:00Z,0.9189852700490998,1123,1222,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-25
2017-02-26T00:00:00Z,0.9431797614977778,93803,99454,NA,3859,3102,0.8038351904638508,NA,NA,NA,NA,0,6,NA,NA,NA,2016-17,2023-02-26
2017-02-26T00:00:00Z,0.9247751430907605,1131,1223,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-26
2017-02-27T00:00:00Z,0.9548196649859833,96390,100951,NA,3885,3222,0.8293436293436294,NA,NA,NA,NA,0,8,NA,NA,NA,2016-17,2023-02-27
2017-02-27T00:00:00Z,0.925531914893617,1131,1222,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-27
2017-02-28T00:00:00Z,0.9549863836046674,96085,100614,NA,3924,3305,0.8422528032619776,NA,NA,NA,NA,0,9,NA,NA,NA,2016-17,2023-02-28
2017-02-28T00:00:00Z,0.9401148482362592,1146,1219,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-02-28
2017-03-01T00:00:00Z,0.950595728216982,95821,100801,NA,3918,3383,0.8634507401735579,NA,NA,NA,NA,0,3,NA,NA,NA,2016-17,2023-03-01
2017-03-01T00:00:00Z,0.951559934318555,1159,1218,NA,29,23,0.7931034482758621,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-03-01
2017-03-02T00:00:00Z,0.9488290632506005,94807,99920,NA,3906,3337,0.8543266769073221,NA,NA,NA,NA,0,2,NA,NA,NA,2016-17,2023-03-02
2017-03-02T00:00:00Z,0.9718543046357616,1174,1208,NA,29,19,0.6551724137931034,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-03-02
2017-03-03T00:00:00Z,0.9272593984574243,89806,96851,NA,3761,3046,0.8098909864397766,NA,NA,NA,NA,0,1,NA,NA,NA,2016-17,2023-03-03
2017-03-03T00:00:00Z,0.9619205298013245,1162,1208,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-03-03
2017-03-04T00:00:00Z,0.9251221511042875,89179,96397,NA,3757,2959,0.7875964865584243,NA,NA,NA,NA,0,4,NA,NA,NA,2016-17,2023-03-04
2017-03-04T00:00:00Z,0.9653179190751445,1169,1211,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-03-04
2017-03-05T00:00:00Z,0.9414699731102479,94533,100410,NA,3903,3079,0.7888803484499103,NA,NA,NA,NA,0,8,NA,NA,NA,2016-17,2023-03-05
2017-03-05T00:00:00Z,0.9430222956234517,1142,1211,NA,29,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,2016-17,2023-03-05
2017-03-06T00:00:00Z,0.9530311142840145,96117,100854,NA,3929,3288,0.8368541613642149,NA,NA,NA,NA,0,6,NA,NA,NA,2016-17,2023-03-06
