Date,Name,Occupancy rate,G&A beds occ'd,G&A Beds Open,Critical care beds occupancy rate,No. beds occupied by flu patients (Critical Care),No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),day_of_year
2021-12-05T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9828571428571429,344,350,0.7222222222222222,0,189,67,2021-12-05
2021-11-29T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9035897435897436,881,975,0.7272727272727273,0,419,148,2021-11-29
2021-11-30T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9282051282051282,905,975,0.6818181818181818,0,416,149,2021-11-30
2021-12-01T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9396728016359919,919,978,0.7954545454545454,0,407,147,2021-12-01
2021-12-02T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.934560327198364,914,978,0.7272727272727273,0,387,138,2021-12-02
2021-12-03T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9416581371545547,920,977,0.7272727272727273,0,391,137,2021-12-03
2021-12-04T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9075804776739356,874,963,0.7272727272727273,0,380,135,2021-12-04
2021-12-05T00:00:00Z,Hull University Teaching Hospitals NHS Trust,0.9122257053291536,873,957,0.7045454545454546,0,380,137,2021-12-05
2021-11-29T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9284294234592445,934,1006,0.72,0,228,92,2021-11-29
2021-11-30T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.91600790513834,927,1012,0.68,0,232,89,2021-11-30
2021-12-01T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9426310583580614,953,1011,0.6,0,234,91,2021-12-01
2021-12-02T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9243027888446215,928,1004,0.76,0,226,92,2021-12-02
2021-12-03T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9340551181102362,949,1016,0.68,0,230,90,2021-12-03
2021-12-04T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9076620825147348,924,1018,0.68,0,248,85,2021-12-04
2021-12-05T00:00:00Z,United Lincolnshire Hospitals NHS Trust,0.9070227497527201,917,1011,0.68,0,252,85,2021-12-05
2021-11-29T00:00:00Z,University Hospitals of Leicester NHS Trust,0.940241576605213,1479,1573,0.6588235294117647,0,689,221,2021-11-29
2021-11-30T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9423685877137429,1488,1579,0.7647058823529411,0,687,222,2021-11-30
2021-12-01T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9600253807106599,1513,1576,0.7647058823529411,0,670,218,2021-12-01
2021-12-02T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9559748427672956,1520,1590,0.788235294117647,0,670,218,2021-12-02
2021-12-03T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9560853199498118,1524,1594,0.8235294117647058,0,676,219,2021-12-03
2021-12-04T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9290646578782172,1480,1593,0.8470588235294118,0,645,217,2021-12-04
2021-12-05T00:00:00Z,University Hospitals of Leicester NHS Trust,0.9378531073446328,1494,1593,0.7764705882352941,1,637,212,2021-12-05
2021-11-29T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9074333800841514,647,713,0.75,0,320,113,2021-11-29
2021-11-30T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9199438202247191,655,712,0.75,0,320,119,2021-11-30
2021-12-01T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9211267605633803,654,710,0.7,0,291,105,2021-12-01
2021-12-02T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9268635724331927,659,711,0.85,0,294,98,2021-12-02
2021-12-03T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9075391180654339,638,703,0.8571428571428571,0,290,95,2021-12-03
2021-12-04T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9075391180654339,638,703,0.8571428571428571,0,283,98,2021-12-04
2021-12-05T00:00:00Z,Maidstone and Tunbridge Wells NHS Trust,0.9075391180654339,638,703,0.8571428571428571,0,298,103,2021-12-05
2021-11-29T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.8755622188905547,584,667,0.65,0,259,62,2021-11-29
2021-11-30T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.8744525547445255,599,685,0.7,0,281,67,2021-11-30
2021-12-01T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.8645980253878702,613,709,0.7,0,277,68,2021-12-01
2021-12-02T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.866571018651363,604,697,0.6,0,270,62,2021-12-02
2021-12-03T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.8480113636363636,597,704,0.75,0,268,64,2021-12-03
2021-12-04T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.8609077598828697,588,683,0.8,0,267,63,2021-12-04
2021-12-05T00:00:00Z,West Hertfordshire Hospitals NHS Trust,0.873900293255132,596,682,0.8,0,280,63,2021-12-05
2021-11-29T00:00:00Z,East and North Hertfordshire NHS Trust,0.9530075187969925,507,532,0.6666666666666666,0,240,66,2021-11-29
2021-11-30T00:00:00Z,East and North Hertfordshire NHS Trust,0.9530075187969925,507,532,0.6666666666666666,0,244,71,2021-11-30
2021-12-01T00:00:00Z,East and North Hertfordshire NHS Trust,0.9793233082706767,521,532,0.7083333333333334,0,243,75,2021-12-01
2021-12-02T00:00:00Z,East and North Hertfordshire NHS Trust,0.9718045112781954,517,532,0.7083333333333334,0,253,74,2021-12-02
2021-12-03T00:00:00Z,East and North Hertfordshire NHS Trust,0.9586466165413534,510,532,0.6666666666666666,0,246,77,2021-12-03
2021-12-04T00:00:00Z,East and North Hertfordshire NHS Trust,0.9172932330827067,488,532,0.6666666666666666,0,227,73,2021-12-04
2021-12-05T00:00:00Z,East and North Hertfordshire NHS Trust,0.9530075187969925,507,532,0.7916666666666666,0,227,73,2021-12-05
2021-11-29T00:00:00Z,Stockport NHS Foundation Trust,0.9379194630872483,559,596,0.7142857142857143,0,289,109,2021-11-29
2021-11-30T00:00:00Z,Stockport NHS Foundation Trust,0.9332220367278798,559,599,0.7142857142857143,0,292,110,2021-11-30
2021-12-01T00:00:00Z,Stockport NHS Foundation Trust,0.9381270903010034,561,598,0.6428571428571429,0,279,115,2021-12-01
2021-12-02T00:00:00Z,Stockport NHS Foundation Trust,0.939799331103679,562,598,0.6428571428571429,0,282,115,2021-12-02
2021-12-03T00:00:00Z,Stockport NHS Foundation Trust,0.9475409836065574,578,610,0.42857142857142855,0,283,115,2021-12-03
2021-12-04T00:00:00Z,Stockport NHS Foundation Trust,0.95,570,600,0.5,0,275,109,2021-12-04
2021-12-05T00:00:00Z,Stockport NHS Foundation Trust,0.9763113367174281,577,591,0.5714285714285714,0,283,112,2021-12-05
2021-11-29T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.9027237354085603,696,771,0.8,0,242,59,2021-11-29
2021-11-30T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.90234375,693,768,0.75,0,242,60,2021-11-30
2021-12-01T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.9256844850065189,710,767,0.6666666666666666,0,231,57,2021-12-01
2021-12-02T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.953307392996109,735,771,0.6666666666666666,0,225,59,2021-12-02
2021-12-03T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.9014267185473411,695,771,0.8235294117647058,0,226,59,2021-12-03
2021-12-04T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.9429312581063554,727,771,0.8235294117647058,0,220,55,2021-12-04
2021-12-05T00:00:00Z,Worcestershire Acute Hospitals NHS Trust,0.9377431906614786,723,771,0.8235294117647058,0,221,53,2021-12-05
2021-11-29T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.9173693086003373,544,593,1,0,307,143,2021-11-29
2021-11-30T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.9027777777777778,520,576,1,0,294,139,2021-11-30
2021-12-01T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.9157894736842105,522,570,0.9444444444444444,0,289,137,2021-12-01
2021-12-02T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.9211908931698775,526,571,0.9444444444444444,0,289,137,2021-12-02
2021-12-03T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.916955017301038,530,578,1,0,305,135,2021-12-03
2021-12-04T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.8975694444444444,517,576,0.9444444444444444,0,289,134,2021-12-04
2021-12-05T00:00:00Z,Warrington and Halton Teaching Hospitals NHS Foundation Trust,0.9069373942470389,536,591,0.9444444444444444,0,301,140,2021-12-05
2021-11-29T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9618573797678275,580,603,0.6923076923076923,0,264,91,2021-11-29
2021-11-30T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9736408566721582,591,607,0.7692307692307693,0,256,88,2021-11-30
2021-12-01T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9741935483870968,604,620,0.6153846153846154,0,256,91,2021-12-01
2021-12-02T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9587458745874587,581,606,0.8461538461538461,0,255,91,2021-12-02
2021-12-03T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9833333333333333,590,600,0.6923076923076923,0,252,87,2021-12-03
2021-12-04T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9635761589403974,582,604,0.8461538461538461,0,238,84,2021-12-04
2021-12-05T00:00:00Z,Calderdale and Huddersfield NHS Foundation Trust,0.9765100671140939,582,596,0.7692307692307693,0,241,86,2021-12-05
2021-11-29T00:00:00Z,Nottingham University Hospitals NHS Trust,0.9048215403882279,1445,1597,0.618421052631579,0,769,296,2021-11-29
2021-11-30T00:00:00Z,Nottingham University Hospitals NHS Trust,0.9264797507788162,1487,1605,0.631578947368421,0,809,304,2021-11-30
2021-12-01T00:00:00Z,Nottingham University Hospitals NHS Trust,0.9261538461538461,1505,1625,0.6578947368421053,0,819,296,2021-12-01
2021-12-02T00:00:00Z,Nottingham University Hospitals NHS Trust,0.9247378161628624,1499,1621,0.6710526315789473,0,790,284,2021-12-02
2021-12-03T00:00:00Z,Nottingham University Hospitals NHS Trust,0.8998771498771498,1465,1628,0.7368421052631579,0,786,282,2021-12-03
2021-12-04T00:00:00Z,Nottingham University Hospitals NHS Trust,0.8831488314883149,1436,1626,0.6973684210526315,0,762,276,2021-12-04
2021-12-05T00:00:00Z,Nottingham University Hospitals NHS Trust,0.8847839699436444,1413,1597,0.618421052631579,0,734,275,2021-12-05
2021-11-29T00:00:00Z,East Sussex Healthcare NHS Trust,0.9305740987983978,697,749,0.631578947368421,0,358,116,2021-11-29
2021-11-30T00:00:00Z,East Sussex Healthcare NHS Trust,0.92904953145917,694,747,0.6842105263157895,0,350,115,2021-11-30
2021-12-01T00:00:00Z,East Sussex Healthcare NHS Trust,0.9328859060402684,695,745,0.7368421052631579,0,343,114,2021-12-01
2021-12-02T00:00:00Z,East Sussex Healthcare NHS Trust,0.9420485175202157,699,742,0.6842105263157895,0,328,113,2021-12-02
2021-12-03T00:00:00Z,East Sussex Healthcare NHS Trust,0.9200542005420054,679,738,0.631578947368421,0,323,111,2021-12-03
2021-12-04T00:00:00Z,East Sussex Healthcare NHS Trust,0.8780160857908847,655,746,0.631578947368421,0,316,113,2021-12-04
2021-12-05T00:00:00Z,East Sussex Healthcare NHS Trust,0.9602122015915119,724,754,0.5789473684210527,0,333,117,2021-12-05
2021-11-29T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.960446247464503,947,986,0.5,0,487,197,2021-11-29
2021-11-30T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9641025641025641,940,975,0.39285714285714285,0,500,190,2021-11-30
2021-12-01T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,NA,NA,NA,NA,0,0,0,2021-12-01
2021-12-02T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9403292181069959,914,972,0.5357142857142857,0,483,184,2021-12-02
2021-12-03T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9238683127572016,898,972,0.4642857142857143,0,466,173,2021-12-03
2021-12-04T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.936656282450675,902,963,0.35714285714285715,0,469,170,2021-12-04
2021-12-05T00:00:00Z,Mid Yorkshire Hospitals NHS Trust,0.9585062240663901,924,964,0.35714285714285715,0,482,170,2021-12-05
2021-11-29T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9663299663299664,574,594,1,0,323,109,2021-11-29
2021-11-30T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9509306260575296,562,591,1,0,337,116,2021-11-30
2021-12-01T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9463986599664992,565,597,1,0,337,117,2021-12-01
2021-12-02T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9623287671232876,562,584,1,0,330,116,2021-12-02
2021-12-03T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9549248747913188,572,599,1,0,313,119,2021-12-03
2021-12-04T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9318936877076412,561,602,1,0,302,124,2021-12-04
2021-12-05T00:00:00Z,Sandwell and West Birmingham Hospitals NHS Trust,0.9626485568760611,567,589,1,0,298,121,2021-12-05
2021-11-29T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9153439153439153,692,756,0.6111111111111112,0,323,96,2021-11-29
2021-11-30T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9285714285714286,702,756,0.7777777777777778,0,338,100,2021-11-30
2021-12-01T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9576719576719577,724,756,0.75,0,338,98,2021-12-01
2021-12-02T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9298941798941799,703,756,0.7777777777777778,0,328,93,2021-12-02
2021-12-03T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9431216931216931,713,756,0.8333333333333334,0,332,96,2021-12-03
2021-12-04T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9285714285714286,702,756,0.7777777777777778,0,326,95,2021-12-04
2021-12-05T00:00:00Z,Blackpool Teaching Hospitals NHS Foundation Trust,0.9272486772486772,701,756,0.6111111111111112,0,336,97,2021-12-05
2021-11-29T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9681274900398407,729,753,0.6578947368421053,0,398,138,2021-11-29
2021-11-30T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9706666666666667,728,750,0.6578947368421053,0,411,147,2021-11-30
2021-12-01T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9627659574468085,724,752,0.6842105263157895,0,411,148,2021-12-01
2021-12-02T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.966711051930759,726,751,0.7368421052631579,0,405,148,2021-12-02
2021-12-03T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9625668449197861,720,748,0.7631578947368421,0,399,139,2021-12-03
2021-12-04T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9666221628838452,724,749,0.6842105263157895,0,399,137,2021-12-04
2021-12-05T00:00:00Z,Lancashire Teaching Hospitals NHS Foundation Trust,0.9720372836218375,730,751,0.6578947368421053,0,405,139,2021-12-05
2021-11-29T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.827262044653349,704,851,0.7142857142857143,0,341,84,2021-11-29
2021-11-30T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8534883720930233,734,860,0.6666666666666666,0,367,87,2021-11-30
2021-12-01T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8791714614499425,764,869,0.6666666666666666,0,356,86,2021-12-01
2021-12-02T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8955223880597015,780,871,0.8095238095238095,0,343,86,2021-12-02
2021-12-03T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8966704936854191,781,871,0.6086956521739131,0,329,85,2021-12-03
2021-12-04T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8649885583524027,756,874,0.6086956521739131,0,320,87,2021-12-04
2021-12-05T00:00:00Z,County Durham and Darlington NHS Foundation Trust,0.8704128440366973,759,872,0.6956521739130435,0,292,86,2021-12-05
2021-11-29T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9356223175965666,436,466,0.7777777777777778,0,176,58,2021-11-29
2021-11-30T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9463519313304721,441,466,0.6111111111111112,0,181,57,2021-11-30
2021-12-01T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9593147751605996,448,467,0.6111111111111112,0,174,60,2021-12-01
2021-12-02T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9571734475374732,447,467,0.6666666666666666,0,176,60,2021-12-02
2021-12-03T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.9744680851063829,458,470,0.7777777777777778,0,178,63,2021-12-03
2021-12-04T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.927038626609442,432,466,0.6666666666666666,0,181,62,2021-12-04
2021-12-05T00:00:00Z,Buckinghamshire Healthcare NHS Trust,0.8786610878661087,420,478,0.5555555555555556,0,188,66,2021-12-05
2021-11-29T00:00:00Z,East Lancashire Hospitals NHS Trust,0.896978021978022,653,728,0.625,0,264,67,2021-11-29
2021-11-30T00:00:00Z,East Lancashire Hospitals NHS Trust,0.9042995839112344,652,721,0.84375,0,268,73,2021-11-30
2021-12-01T00:00:00Z,East Lancashire Hospitals NHS Trust,0.9049586776859504,657,726,0.84375,0,269,70,2021-12-01
2021-12-02T00:00:00Z,East Lancashire Hospitals NHS Trust,0.8593103448275862,623,725,0.78125,0,256,64,2021-12-02
2021-12-03T00:00:00Z,East Lancashire Hospitals NHS Trust,0.9013698630136986,658,730,0.78125,0,272,69,2021-12-03
2021-12-04T00:00:00Z,East Lancashire Hospitals NHS Trust,0.8724279835390947,636,729,0.625,0,260,65,2021-12-04
2021-12-05T00:00:00Z,East Lancashire Hospitals NHS Trust,0.8890410958904109,649,730,0.625,0,263,64,2021-12-05
2021-11-29T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.8990318118948825,650,723,0.8181818181818182,0,312,64,2021-11-29
2021-11-30T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.9031811894882434,653,723,0.6818181818181818,0,305,69,2021-11-30
2021-12-01T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.8699861687413555,629,723,0.6818181818181818,0,292,65,2021-12-01
2021-12-02T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.8876560332871013,640,721,0.5909090909090909,0,291,72,2021-12-02
2021-12-03T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.8997214484679665,646,718,0.6363636363636364,0,304,75,2021-12-03
2021-12-04T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.8763888888888889,631,720,0.6818181818181818,0,291,73,2021-12-04
2021-12-05T00:00:00Z,The Shrewsbury and Telford Hospital NHS Trust,0.9068150208623088,652,719,0.7272727272727273,0,291,77,2021-12-05
2021-11-29T00:00:00Z,Imperial College Healthcare NHS Trust,0.7986767485822306,845,1058,0.8556701030927835,0,509,189,2021-11-29
2021-11-30T00:00:00Z,Imperial College Healthcare NHS Trust,0.8372753074739829,885,1057,0.8144329896907216,0,512,197,2021-11-30
2021-12-01T00:00:00Z,Imperial College Healthcare NHS Trust,0.8515037593984962,906,1064,0.8282828282828283,0,498,191,2021-12-01
2021-12-02T00:00:00Z,Imperial College Healthcare NHS Trust,0.8407163053722903,892,1061,0.9375,0,487,184,2021-12-02
2021-12-03T00:00:00Z,Imperial College Healthcare NHS Trust,0.8629876308277831,907,1051,0.9166666666666666,0,481,183,2021-12-03
2021-12-04T00:00:00Z,Imperial College Healthcare NHS Trust,0.8544243577545195,898,1051,0.9278350515463918,0,481,183,2021-12-04
2021-12-05T00:00:00Z,Imperial College Healthcare NHS Trust,0.8414055080721747,886,1053,0.8969072164948454,0,503,178,2021-12-05
2021-11-29T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9606807511737089,1637,1704,0.8939393939393939,0,845,300,2021-11-29
2021-11-30T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9652375434530707,1666,1726,0.84375,0,830,295,2021-11-30
2021-12-01T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9665099882491187,1645,1702,0.8769230769230769,0,815,294,2021-12-01
2021-12-02T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9659424544920728,1645,1703,0.8970588235294118,0,797,293,2021-12-02
2021-12-03T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9624853458382181,1642,1706,0.8656716417910447,0,804,290,2021-12-03
2021-12-04T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9547888161808448,1605,1681,0.8695652173913043,0,795,290,2021-12-04
2021-12-05T00:00:00Z,University Hospitals Sussex NHS Foundation Trust,0.9457227138643067,1603,1695,0.8695652173913043,0,813,290,2021-12-05
